ID-TOTS,ID,A_EXPEDIENT_HES,A_EMPRESA_HES,A_PRODUCTE_HES,A_DATA_HES,A_REFERENCIA_HES,A_ORIGEN_HES,A_DESTI_HES,A_UNITATS_HES,A_IN_HES,A_OUT_HES,A_STOCK_HES,A_OPERACIO_HES,A_CLAU_UNICA_HES,A_ESTAT_HES
2438,19,6746,ADG32 6746 ELLADO SL,_CE0003_,2025-10-22 11:49:32,MGZ01/SURT/00004,MGZ01/Stock,Customers,43,,43,52,OP_INTERMITJA,6746_CE0003_,Hecho
2439,23,6746,ADG32 6746 ELLADO SL,_CE0003_,2025-10-22 11:53:24,MGZ01/SURT/00005,MGZ01/Stock,Customers,48,,48,4,OP_INTERMITJA,6746_CE0003_,Hecho
2440,27,6746,ADG32 6746 ELLADO SL,_CE0003_,2025-10-29 09:24:58,MGZ01/ENTRA/00009,Vendors,MGZ01/Stock,129,129,,133,OP_INTERMITJA,6746_CE0003_,Hecho
2441,31,6746,ADG32 6746 ELLADO SL,_CE0003_,2025-10-29 09:30:01,MGZ01/SURT/00006,MGZ01/Stock,Customers,37,,37,96,OP_INTERMITJA,6746_CE0003_,Hecho
2442,35,6746,ADG32 6746 ELLADO SL,_CE0003_,2025-10-29 09:34:07,MGZ01/SURT/00007,MGZ01/Stock,Customers,55,,55,41,OP_INTERMITJA,6746_CE0003_,Hecho
2443,39,6746,ADG32 6746 ELLADO SL,_CE0003_,2025-10-29 09:37:14,MGZ01/SURT/00008,MGZ01/Stock,Customers,37,,37,4,OP_INTERMITJA,6746_CE0003_,Hecho
2444,43,6746,ADG32 6746 ELLADO SL,_CE0003_,2025-11-05 09:11:10,MGZ01/ENTRA/00011,Vendors,MGZ01/Stock,129,129,,133,OP_INTERMITJA,6746_CE0003_,Hecho
2445,47,6746,ADG32 6746 ELLADO SL,_CE0003_,2025-11-05 09:22:43,MGZ01/SURT/00009,MGZ01/Stock,Customers,51,,51,82,OP_INTERMITJA,6746_CE0003_,Hecho
2446,51,6746,ADG32 6746 ELLADO SL,_CE0003_,2025-11-05 09:25:18,MGZ01/SURT/00010,MGZ01/Stock,Customers,31,,31,51,OP_INTERMITJA,6746_CE0003_,Hecho
2447,55,6746,ADG32 6746 ELLADO SL,_CE0003_,2025-11-05 09:27:29,MGZ01/SURT/00011,MGZ01/Stock,Customers,47,,47,4,OP_INTERMITJA,6746_CE0003_,Hecho
2448,59,6746,ADG32 6746 ELLADO SL,_CE0003_,2025-11-12 09:04:04,MGZ01/ENTRA/00013,Vendors,MGZ01/Stock,138,138,,142,OP_INTERMITJA,6746_CE0003_,Hecho
2449,63,6746,ADG32 6746 ELLADO SL,_CE0003_,2025-11-12 09:06:07,MGZ01/SURT/00012,MGZ01/Stock,Customers,39,,39,103,OP_INTERMITJA,6746_CE0003_,Hecho
2450,67,6746,ADG32 6746 ELLADO SL,_CE0003_,2025-11-12 09:10:36,MGZ01/SURT/00013,MGZ01/Stock,Customers,55,,55,48,OP_INTERMITJA,6746_CE0003_,Hecho
2451,71,6746,ADG32 6746 ELLADO SL,_CE0003_,2025-11-12 09:13:04,MGZ01/SURT/00014,MGZ01/Stock,Customers,44,,44,4,OP_INTERMITJA,6746_CE0003_,Hecho
2452,73,6746,ADG32 6746 ELLADO SL,_CE0003_,2025-11-19 09:27:08,MGZ01/ENTRA/00014,Vendors,MGZ01/Stock,114,114,,118,OP_INTERMITJA,6746_CE0003_,Hecho
2453,79,6746,ADG32 6746 ELLADO SL,_CE0003_,2025-11-19 09:39:03,MGZ01/SURT/00015,MGZ01/Stock,Customers,45,,45,73,OP_INTERMITJA,6746_CE0003_,Hecho
2454,83,6746,ADG32 6746 ELLADO SL,_CE0003_,2025-11-19 10:07:13,MGZ01/SURT/00016,MGZ01/Stock,Customers,41,,41,32,OP_INTERMITJA,6746_CE0003_,Hecho
2455,87,6746,ADG32 6746 ELLADO SL,_CE0003_,2025-11-19 10:09:21,MGZ01/SURT/00017,MGZ01/Stock,Customers,28,,28,4,OP_INTERMITJA,6746_CE0003_,Hecho
2456,89,6746,ADG32 6746 ELLADO SL,_CE0003_,2025-11-26 09:29:01,MGZ01/ENTRA/00016,Vendors,MGZ01/Stock,126,126,,130,OP_INTERMITJA,6746_CE0003_,Hecho
2457,95,6746,ADG32 6746 ELLADO SL,_CE0003_,2025-11-26 09:31:29,MGZ01/SURT/00018,MGZ01/Stock,Customers,35,,35,95,OP_INTERMITJA,6746_CE0003_,Hecho
2458,99,6746,ADG32 6746 ELLADO SL,_CE0003_,2025-11-26 09:36:37,MGZ01/SURT/00019,MGZ01/Stock,Customers,38,,38,57,OP_INTERMITJA,6746_CE0003_,Hecho
2459,104,6746,ADG32 6746 ELLADO SL,_CE0003_,2025-11-26 09:42:12,MGZ01/SURT/00020,MGZ01/Stock,Customers,51,,51,6,OP_INTERMITJA,6746_CE0003_,Hecho
2460,108,6746,ADG32 6746 ELLADO SL,_CE0003_,2025-12-01 09:03:24,MGZ01/ENTRA/00019,Customers,MGZ01/Stock,35,35,,41,OP_INTERMITJA,6746_CE0003_,Hecho
2461,112,6746,ADG32 6746 ELLADO SL,_CE0003_,2025-12-01 09:06:03,MGZ01/SURT/00025,MGZ01/Stock,Customers,37,,37,4,OP_INTERMITJA,6746_CE0003_,Hecho
2462,116,6746,ADG32 6746 ELLADO SL,_CE0003_,2025-12-03 09:12:50,MGZ01/ENTRA/00021,Vendors,MGZ01/Stock,140,140,,144,OP_INTERMITJA,6746_CE0003_,Hecho
2463,120,6746,ADG32 6746 ELLADO SL,_CE0003_,2025-12-03 09:15:14,MGZ01/SURT/00026,MGZ01/Stock,Customers,48,,48,96,OP_INTERMITJA,6746_CE0003_,Hecho
2464,124,6746,ADG32 6746 ELLADO SL,_CE0003_,2025-12-03 09:16:33,MGZ01/SURT/00027,MGZ01/Stock,Customers,38,,38,58,OP_INTERMITJA,6746_CE0003_,Hecho
2465,128,6746,ADG32 6746 ELLADO SL,_CE0003_,2025-12-03 09:18:50,MGZ01/SURT/00028,MGZ01/Stock,Customers,54,,54,4,OP_INTERMITJA,6746_CE0003_,Hecho
2466,130,6746,ADG32 6746 ELLADO SL,_CE0003_,2025-12-10 09:07:21,MGZ01/ENTRA/00022,Vendors,MGZ01/Stock,153,153,,157,OP_INTERMITJA,6746_CE0003_,Hecho
2467,136,6746,ADG32 6746 ELLADO SL,_CE0003_,2025-12-10 09:11:00,MGZ01/SURT/00029,MGZ01/Stock,Customers,47,,47,110,OP_INTERMITJA,6746_CE0003_,Hecho
2468,140,6746,ADG32 6746 ELLADO SL,_CE0003_,2025-12-10 09:16:44,MGZ01/SURT/00030,MGZ01/Stock,Customers,51,,51,59,OP_INTERMITJA,6746_CE0003_,Hecho
2469,144,6746,ADG32 6746 ELLADO SL,_CE0003_,2025-12-10 09:18:02,MGZ01/SURT/00031,MGZ01/Stock,Customers,55,,55,4,OP_INTERMITJA,6746_CE0003_,Hecho
2470,146,6746,ADG32 6746 ELLADO SL,_CE0003_,2025-12-18 08:13:11,MGZ01/ENTRA/00024,Vendors,MGZ01/Stock,145,145,,149,OP_INTERMITJA,6746_CE0003_,Hecho
2471,152,6746,ADG32 6746 ELLADO SL,_CE0003_,2025-12-18 08:23:51,MGZ01/SURT/00032,MGZ01/Stock,Customers,57,,57,92,OP_INTERMITJA,6746_CE0003_,Hecho
2472,156,6746,ADG32 6746 ELLADO SL,_CE0003_,2025-12-18 08:25:28,MGZ01/SURT/00033,MGZ01/Stock,Customers,44,,44,48,OP_INTERMITJA,6746_CE0003_,Hecho
2473,160,6746,ADG32 6746 ELLADO SL,_CE0003_,2025-12-18 08:30:06,MGZ01/SURT/00036,MGZ01/Stock,Customers,38,,38,10,OP_FINAL,6746_CE0003_,Hecho
2474,4,6746,ADG32 6746 ELLADO SL,_CE0004_,2025-10-17 09:44:30,MGZ01/ENTRA/00002,Vendors,MGZ01/Stock,48,48,,58,OP_INICIAL,6746_CE0004_,Hecho
2475,8,6746,ADG32 6746 ELLADO SL,_CE0004_,2025-10-17 10:21:56,MGZ01/SURT/00001,MGZ01/Stock,Customers,48,,48,10,OP_INTERMITJA,6746_CE0004_,Hecho
2476,12,6746,ADG32 6746 ELLADO SL,_CE0004_,2025-10-22 09:39:41,MGZ01/ENTRA/00004,Vendors,MGZ01/Stock,154,154,,164,OP_INTERMITJA,6746_CE0004_,Hecho
2477,16,6746,ADG32 6746 ELLADO SL,_CE0004_,2025-10-22 11:43:49,MGZ01/SURT/00003,MGZ01/Stock,Customers,57,,57,107,OP_INTERMITJA,6746_CE0004_,Hecho
2478,20,6746,ADG32 6746 ELLADO SL,_CE0004_,2025-10-22 11:49:32,MGZ01/SURT/00004,MGZ01/Stock,Customers,39,,39,68,OP_INTERMITJA,6746_CE0004_,Hecho
2479,24,6746,ADG32 6746 ELLADO SL,_CE0004_,2025-10-22 11:53:24,MGZ01/SURT/00005,MGZ01/Stock,Customers,58,,58,10,OP_INTERMITJA,6746_CE0004_,Hecho
2480,28,6746,ADG32 6746 ELLADO SL,_CE0004_,2025-10-29 09:24:58,MGZ01/ENTRA/00009,Vendors,MGZ01/Stock,134,134,,144,OP_INTERMITJA,6746_CE0004_,Hecho
2481,32,6746,ADG32 6746 ELLADO SL,_CE0004_,2025-10-29 09:30:01,MGZ01/SURT/00006,MGZ01/Stock,Customers,45,,45,99,OP_INTERMITJA,6746_CE0004_,Hecho
2482,36,6746,ADG32 6746 ELLADO SL,_CE0004_,2025-10-29 09:34:07,MGZ01/SURT/00007,MGZ01/Stock,Customers,50,,50,49,OP_INTERMITJA,6746_CE0004_,Hecho
2483,40,6746,ADG32 6746 ELLADO SL,_CE0004_,2025-10-29 09:37:14,MGZ01/SURT/00008,MGZ01/Stock,Customers,39,,39,10,OP_INTERMITJA,6746_CE0004_,Hecho
2484,44,6746,ADG32 6746 ELLADO SL,_CE0004_,2025-11-05 09:11:10,MGZ01/ENTRA/00011,Vendors,MGZ01/Stock,145,145,,155,OP_INTERMITJA,6746_CE0004_,Hecho
2485,48,6746,ADG32 6746 ELLADO SL,_CE0004_,2025-11-05 09:22:43,MGZ01/SURT/00009,MGZ01/Stock,Customers,37,,37,118,OP_INTERMITJA,6746_CE0004_,Hecho
2486,52,6746,ADG32 6746 ELLADO SL,_CE0004_,2025-11-05 09:25:18,MGZ01/SURT/00010,MGZ01/Stock,Customers,40,,40,78,OP_INTERMITJA,6746_CE0004_,Hecho
2487,56,6746,ADG32 6746 ELLADO SL,_CE0004_,2025-11-05 09:27:29,MGZ01/SURT/00011,MGZ01/Stock,Customers,68,,68,10,OP_INTERMITJA,6746_CE0004_,Hecho
2488,60,6746,ADG32 6746 ELLADO SL,_CE0004_,2025-11-12 09:04:04,MGZ01/ENTRA/00013,Vendors,MGZ01/Stock,131,131,,141,OP_INTERMITJA,6746_CE0004_,Hecho
2489,64,6746,ADG32 6746 ELLADO SL,_CE0004_,2025-11-12 09:06:07,MGZ01/SURT/00012,MGZ01/Stock,Customers,34,,34,107,OP_INTERMITJA,6746_CE0004_,Hecho
2490,68,6746,ADG32 6746 ELLADO SL,_CE0004_,2025-11-12 09:10:36,MGZ01/SURT/00013,MGZ01/Stock,Customers,53,,53,54,OP_INTERMITJA,6746_CE0004_,Hecho
2491,72,6746,ADG32 6746 ELLADO SL,_CE0004_,2025-11-12 09:13:04,MGZ01/SURT/00014,MGZ01/Stock,Customers,44,,44,10,OP_INTERMITJA,6746_CE0004_,Hecho
2492,74,6746,ADG32 6746 ELLADO SL,_CE0004_,2025-11-19 09:27:08,MGZ01/ENTRA/00014,Vendors,MGZ01/Stock,121,121,,131,OP_INTERMITJA,6746_CE0004_,Hecho
2493,80,6746,ADG32 6746 ELLADO SL,_CE0004_,2025-11-19 09:39:03,MGZ01/SURT/00015,MGZ01/Stock,Customers,44,,44,87,OP_INTERMITJA,6746_CE0004_,Hecho
2494,84,6746,ADG32 6746 ELLADO SL,_CE0004_,2025-11-19 10:07:13,MGZ01/SURT/00016,MGZ01/Stock,Customers,38,,38,49,OP_INTERMITJA,6746_CE0004_,Hecho
2495,88,6746,ADG32 6746 ELLADO SL,_CE0004_,2025-11-19 10:09:21,MGZ01/SURT/00017,MGZ01/Stock,Customers,39,,39,10,OP_INTERMITJA,6746_CE0004_,Hecho
2496,90,6746,ADG32 6746 ELLADO SL,_CE0004_,2025-11-26 09:29:01,MGZ01/ENTRA/00016,Vendors,MGZ01/Stock,103,103,,113,OP_INTERMITJA,6746_CE0004_,Hecho
2497,96,6746,ADG32 6746 ELLADO SL,_CE0004_,2025-11-26 09:31:29,MGZ01/SURT/00018,MGZ01/Stock,Customers,37,,37,76,OP_INTERMITJA,6746_CE0004_,Hecho
2498,100,6746,ADG32 6746 ELLADO SL,_CE0004_,2025-11-26 09:36:37,MGZ01/SURT/00019,MGZ01/Stock,Customers,27,,27,49,OP_INTERMITJA,6746_CE0004_,Hecho
2499,101,6746,ADG32 6746 ELLADO SL,_CE0004_,2025-11-26 09:41:44,MGZ01/ENTRA/00018,Vendors,MGZ01/Stock,3,3,,52,OP_INTERMITJA,6746_CE0004_,Hecho
2500,105,6746,ADG32 6746 ELLADO SL,_CE0004_,2025-11-26 09:42:12,MGZ01/SURT/00020,MGZ01/Stock,Customers,41,,41,11,OP_INTERMITJA,6746_CE0004_,Hecho
2501,109,6746,ADG32 6746 ELLADO SL,_CE0004_,2025-12-01 09:03:24,MGZ01/ENTRA/00019,Customers,MGZ01/Stock,37,37,,48,OP_INTERMITJA,6746_CE0004_,Hecho
2502,113,6746,ADG32 6746 ELLADO SL,_CE0004_,2025-12-01 09:06:03,MGZ01/SURT/00025,MGZ01/Stock,Customers,35,,35,13,OP_INTERMITJA,6746_CE0004_,Hecho
2503,117,6746,ADG32 6746 ELLADO SL,_CE0004_,2025-12-03 09:12:50,MGZ01/ENTRA/00021,Vendors,MGZ01/Stock,127,127,,140,OP_INTERMITJA,6746_CE0004_,Hecho
2504,121,6746,ADG32 6746 ELLADO SL,_CE0004_,2025-12-03 09:15:14,MGZ01/SURT/00026,MGZ01/Stock,Customers,47,,47,93,OP_INTERMITJA,6746_CE0004_,Hecho
2505,125,6746,ADG32 6746 ELLADO SL,_CE0004_,2025-12-03 09:16:33,MGZ01/SURT/00027,MGZ01/Stock,Customers,38,,38,55,OP_INTERMITJA,6746_CE0004_,Hecho
2506,129,6746,ADG32 6746 ELLADO SL,_CE0004_,2025-12-03 09:18:50,MGZ01/SURT/00028,MGZ01/Stock,Customers,42,,42,13,OP_INTERMITJA,6746_CE0004_,Hecho
2507,131,6746,ADG32 6746 ELLADO SL,_CE0004_,2025-12-10 09:07:21,MGZ01/ENTRA/00022,Vendors,MGZ01/Stock,160,160,,173,OP_INTERMITJA,6746_CE0004_,Hecho
2508,137,6746,ADG32 6746 ELLADO SL,_CE0004_,2025-12-10 09:11:00,MGZ01/SURT/00029,MGZ01/Stock,Customers,57,,57,116,OP_INTERMITJA,6746_CE0004_,Hecho
2509,141,6746,ADG32 6746 ELLADO SL,_CE0004_,2025-12-10 09:16:44,MGZ01/SURT/00030,MGZ01/Stock,Customers,59,,59,57,OP_INTERMITJA,6746_CE0004_,Hecho
2510,145,6746,ADG32 6746 ELLADO SL,_CE0004_,2025-12-10 09:18:02,MGZ01/SURT/00031,MGZ01/Stock,Customers,47,,47,10,OP_INTERMITJA,6746_CE0004_,Hecho
2511,147,6746,ADG32 6746 ELLADO SL,_CE0004_,2025-12-18 08:13:11,MGZ01/ENTRA/00024,Vendors,MGZ01/Stock,125,125,,135,OP_INTERMITJA,6746_CE0004_,Hecho
2512,153,6746,ADG32 6746 ELLADO SL,_CE0004_,2025-12-18 08:23:51,MGZ01/SURT/00032,MGZ01/Stock,Customers,34,,34,101,OP_INTERMITJA,6746_CE0004_,Hecho
2513,157,6746,ADG32 6746 ELLADO SL,_CE0004_,2025-12-18 08:25:28,MGZ01/SURT/00033,MGZ01/Stock,Customers,42,,42,59,OP_INTERMITJA,6746_CE0004_,Hecho
2514,161,6746,ADG32 6746 ELLADO SL,_CE0004_,2025-12-18 08:30:06,MGZ01/SURT/00036,MGZ01/Stock,Customers,42,,42,17,OP_FINAL,6746_CE0004_,Hecho
2515,2,6746,ADG32 6746 ELLADO SL,_ED0002_,2025-10-17 09:41:03,MGZ01/ENTRA/00001,Vendors,MGZ01/Stock,42,42,,59,OP_INICIAL,6746_ED0002_,Hecho
2516,6,6746,ADG32 6746 ELLADO SL,_ED0002_,2025-10-17 10:21:56,MGZ01/SURT/00001,MGZ01/Stock,Customers,42,,42,17,OP_INTERMITJA,6746_ED0002_,Hecho
2517,10,6746,ADG32 6746 ELLADO SL,_ED0002_,2025-10-22 09:37:50,MGZ01/ENTRA/00003,Vendors,MGZ01/Stock,123,123,,140,OP_INTERMITJA,6746_ED0002_,Hecho
2518,14,6746,ADG32 6746 ELLADO SL,_ED0002_,2025-10-22 11:43:49,MGZ01/SURT/00003,MGZ01/Stock,Customers,42,,42,98,OP_INTERMITJA,6746_ED0002_,Hecho
2519,18,6746,ADG32 6746 ELLADO SL,_ED0002_,2025-10-22 11:49:32,MGZ01/SURT/00004,MGZ01/Stock,Customers,36,,36,62,OP_INTERMITJA,6746_ED0002_,Hecho
2520,22,6746,ADG32 6746 ELLADO SL,_ED0002_,2025-10-22 11:53:24,MGZ01/SURT/00005,MGZ01/Stock,Customers,45,,45,17,OP_INTERMITJA,6746_ED0002_,Hecho
2521,26,6746,ADG32 6746 ELLADO SL,_ED0002_,2025-10-29 09:23:27,MGZ01/ENTRA/00008,Vendors,MGZ01/Stock,138,138,,155,OP_INTERMITJA,6746_ED0002_,Hecho
2522,30,6746,ADG32 6746 ELLADO SL,_ED0002_,2025-10-29 09:30:01,MGZ01/SURT/00006,MGZ01/Stock,Customers,58,,58,97,OP_INTERMITJA,6746_ED0002_,Hecho
2523,34,6746,ADG32 6746 ELLADO SL,_ED0002_,2025-10-29 09:34:07,MGZ01/SURT/00007,MGZ01/Stock,Customers,43,,43,54,OP_INTERMITJA,6746_ED0002_,Hecho
2524,38,6746,ADG32 6746 ELLADO SL,_ED0002_,2025-10-29 09:37:14,MGZ01/SURT/00008,MGZ01/Stock,Customers,37,,37,17,OP_INTERMITJA,6746_ED0002_,Hecho
2525,42,6746,ADG32 6746 ELLADO SL,_ED0002_,2025-11-05 09:08:56,MGZ01/ENTRA/00010,Vendors,MGZ01/Stock,128,128,,145,OP_INTERMITJA,6746_ED0002_,Hecho
2526,46,6746,ADG32 6746 ELLADO SL,_ED0002_,2025-11-05 09:22:43,MGZ01/SURT/00009,MGZ01/Stock,Customers,40,,40,105,OP_INTERMITJA,6746_ED0002_,Hecho
2527,50,6746,ADG32 6746 ELLADO SL,_ED0002_,2025-11-05 09:25:18,MGZ01/SURT/00010,MGZ01/Stock,Customers,36,,36,69,OP_INTERMITJA,6746_ED0002_,Hecho
2528,54,6746,ADG32 6746 ELLADO SL,_ED0002_,2025-11-05 09:27:29,MGZ01/SURT/00011,MGZ01/Stock,Customers,52,,52,17,OP_INTERMITJA,6746_ED0002_,Hecho
2529,58,6746,ADG32 6746 ELLADO SL,_ED0002_,2025-11-12 09:02:27,MGZ01/ENTRA/00012,Vendors,MGZ01/Stock,136,136,,153,OP_INTERMITJA,6746_ED0002_,Hecho
2530,62,6746,ADG32 6746 ELLADO SL,_ED0002_,2025-11-12 09:06:07,MGZ01/SURT/00012,MGZ01/Stock,Customers,43,,43,110,OP_INTERMITJA,6746_ED0002_,Hecho
2531,66,6746,ADG32 6746 ELLADO SL,_ED0002_,2025-11-12 09:10:36,MGZ01/SURT/00013,MGZ01/Stock,Customers,42,,42,68,OP_INTERMITJA,6746_ED0002_,Hecho
2532,70,6746,ADG32 6746 ELLADO SL,_ED0002_,2025-11-12 09:13:04,MGZ01/SURT/00014,MGZ01/Stock,Customers,51,,51,17,OP_INTERMITJA,6746_ED0002_,Hecho
2533,76,6746,ADG32 6746 ELLADO SL,_ED0002_,2025-11-19 09:28:11,MGZ01/ENTRA/00015,Vendors,MGZ01/Stock,126,126,,143,OP_INTERMITJA,6746_ED0002_,Hecho
2534,78,6746,ADG32 6746 ELLADO SL,_ED0002_,2025-11-19 09:39:03,MGZ01/SURT/00015,MGZ01/Stock,Customers,44,,44,99,OP_INTERMITJA,6746_ED0002_,Hecho
2535,82,6746,ADG32 6746 ELLADO SL,_ED0002_,2025-11-19 10:07:13,MGZ01/SURT/00016,MGZ01/Stock,Customers,44,,44,55,OP_INTERMITJA,6746_ED0002_,Hecho
2536,86,6746,ADG32 6746 ELLADO SL,_ED0002_,2025-11-19 10:09:21,MGZ01/SURT/00017,MGZ01/Stock,Customers,38,,38,17,OP_INTERMITJA,6746_ED0002_,Hecho
2537,92,6746,ADG32 6746 ELLADO SL,_ED0002_,2025-11-26 09:29:59,MGZ01/ENTRA/00017,Vendors,MGZ01/Stock,117,117,,134,OP_INTERMITJA,6746_ED0002_,Hecho
2538,94,6746,ADG32 6746 ELLADO SL,_ED0002_,2025-11-26 09:31:29,MGZ01/SURT/00018,MGZ01/Stock,Customers,27,,27,107,OP_INTERMITJA,6746_ED0002_,Hecho
2539,98,6746,ADG32 6746 ELLADO SL,_ED0002_,2025-11-26 09:36:37,MGZ01/SURT/00019,MGZ01/Stock,Customers,40,,40,67,OP_INTERMITJA,6746_ED0002_,Hecho
2540,103,6746,ADG32 6746 ELLADO SL,_ED0002_,2025-11-26 09:42:12,MGZ01/SURT/00020,MGZ01/Stock,Customers,50,,50,17,OP_INTERMITJA,6746_ED0002_,Hecho
2541,107,6746,ADG32 6746 ELLADO SL,_ED0002_,2025-12-01 09:03:24,MGZ01/ENTRA/00019,Customers,MGZ01/Stock,27,27,,44,OP_INTERMITJA,6746_ED0002_,Hecho
2542,111,6746,ADG32 6746 ELLADO SL,_ED0002_,2025-12-01 09:06:03,MGZ01/SURT/00025,MGZ01/Stock,Customers,27,,27,17,OP_INTERMITJA,6746_ED0002_,Hecho
2543,115,6746,ADG32 6746 ELLADO SL,_ED0002_,2025-12-03 09:11:36,MGZ01/ENTRA/00020,Vendors,MGZ01/Stock,135,135,,152,OP_INTERMITJA,6746_ED0002_,Hecho
2544,119,6746,ADG32 6746 ELLADO SL,_ED0002_,2025-12-03 09:15:14,MGZ01/SURT/00026,MGZ01/Stock,Customers,55,,55,97,OP_INTERMITJA,6746_ED0002_,Hecho
2545,123,6746,ADG32 6746 ELLADO SL,_ED0002_,2025-12-03 09:16:33,MGZ01/SURT/00027,MGZ01/Stock,Customers,37,,37,60,OP_INTERMITJA,6746_ED0002_,Hecho
2546,127,6746,ADG32 6746 ELLADO SL,_ED0002_,2025-12-03 09:18:50,MGZ01/SURT/00028,MGZ01/Stock,Customers,43,,43,17,OP_INTERMITJA,6746_ED0002_,Hecho
2547,133,6746,ADG32 6746 ELLADO SL,_ED0002_,2025-12-10 09:09:01,MGZ01/ENTRA/00023,Vendors,MGZ01/Stock,132,132,,149,OP_INTERMITJA,6746_ED0002_,Hecho
2548,135,6746,ADG32 6746 ELLADO SL,_ED0002_,2025-12-10 09:11:00,MGZ01/SURT/00029,MGZ01/Stock,Customers,50,,50,99,OP_INTERMITJA,6746_ED0002_,Hecho
2549,139,6746,ADG32 6746 ELLADO SL,_ED0002_,2025-12-10 09:16:44,MGZ01/SURT/00030,MGZ01/Stock,Customers,35,,35,64,OP_INTERMITJA,6746_ED0002_,Hecho
2550,143,6746,ADG32 6746 ELLADO SL,_ED0002_,2025-12-10 09:18:02,MGZ01/SURT/00031,MGZ01/Stock,Customers,47,,47,17,OP_INTERMITJA,6746_ED0002_,Hecho
2551,149,6746,ADG32 6746 ELLADO SL,_ED0002_,2025-12-18 08:18:46,MGZ01/ENTRA/00025,Vendors,MGZ01/Stock,165,165,,182,OP_INTERMITJA,6746_ED0002_,Hecho
2552,151,6746,ADG32 6746 ELLADO SL,_ED0002_,2025-12-18 08:23:51,MGZ01/SURT/00032,MGZ01/Stock,Customers,55,,55,127,OP_INTERMITJA,6746_ED0002_,Hecho
2553,155,6746,ADG32 6746 ELLADO SL,_ED0002_,2025-12-18 08:25:28,MGZ01/SURT/00033,MGZ01/Stock,Customers,57,,57,70,OP_INTERMITJA,6746_ED0002_,Hecho
2554,159,6746,ADG32 6746 ELLADO SL,_ED0002_,2025-12-18 08:30:06,MGZ01/SURT/00036,MGZ01/Stock,Customers,48,,48,22,OP_FINAL,6746_ED0002_,Hecho
2555,3,6777,ADG32 6777 JGARCIA SL,_CAM101_,2025-10-17 09:44:34,MGZ01/ENTRA/00002,Vendors,MGZ01/Stock,34,34,,34,OP_INICIAL,6777_CAM101_,Hecho
2556,5,6777,ADG32 6777 JGARCIA SL,_CAM101_,2025-10-17 10:22:02,MGZ01/SURT/00001,MGZ01/Stock,Customers,34,,34,0,OP_INTERMITJA,6777_CAM101_,Hecho
2557,9,6777,ADG32 6777 JGARCIA SL,_CAM101_,2025-10-22 12:28:02,MGZ01/ENTRA/00003,Vendors,MGZ01/Stock,75,75,,75,OP_INTERMITJA,6777_CAM101_,Hecho
2558,13,6777,ADG32 6777 JGARCIA SL,_CAM101_,2025-10-22 12:50:17,MGZ01/SURT/00002,MGZ01/Stock,Customers,29,,29,46,OP_INTERMITJA,6777_CAM101_,Hecho
2559,20,6777,ADG32 6777 JGARCIA SL,_CAM101_,2025-10-22 13:05:20,MGZ01/SURT/00003,MGZ01/Stock,Customers,20,,20,26,OP_INTERMITJA,6777_CAM101_,Hecho
2560,23,6777,ADG32 6777 JGARCIA SL,_CAM101_,2025-10-22 18:28:18,MGZ01/SURT/00004,MGZ01/Stock,Customers,26,,26,0,OP_INTERMITJA,6777_CAM101_,Hecho
2561,25,6777,ADG32 6777 JGARCIA SL,_CAM101_,2025-10-29 09:27:46,MGZ01/ENTRA/00005,Vendors,MGZ01/Stock,86,86,,86,OP_INTERMITJA,6777_CAM101_,Hecho
2562,29,6777,ADG32 6777 JGARCIA SL,_CAM101_,2025-10-29 09:33:18,MGZ01/SURT/00005,MGZ01/Stock,Customers,32,,32,54,OP_INTERMITJA,6777_CAM101_,Hecho
2563,34,6777,ADG32 6777 JGARCIA SL,_CAM101_,2025-10-29 09:37:16,MGZ01/SURT/00006,MGZ01/Stock,Customers,26,,26,28,OP_INTERMITJA,6777_CAM101_,Hecho
2564,39,6777,ADG32 6777 JGARCIA SL,_CAM101_,2025-10-29 09:40:35,MGZ01/SURT/00007,MGZ01/Stock,Customers,28,,28,0,OP_INTERMITJA,6777_CAM101_,Hecho
2565,43,6777,ADG32 6777 JGARCIA SL,_CAM101_,2025-11-05 09:19:53,MGZ01/ENTRA/00008,Vendors,MGZ01/Stock,75,75,,75,OP_INTERMITJA,6777_CAM101_,Hecho
2566,45,6777,ADG32 6777 JGARCIA SL,_CAM101_,2025-11-05 09:21:39,MGZ01/SURT/00008,MGZ01/Stock,Customers,33,,33,42,OP_INTERMITJA,6777_CAM101_,Hecho
2567,52,6777,ADG32 6777 JGARCIA SL,_CAM101_,2025-11-05 09:24:33,MGZ01/SURT/00009,MGZ01/Stock,Customers,21,,21,21,OP_INTERMITJA,6777_CAM101_,Hecho
2568,55,6777,ADG32 6777 JGARCIA SL,_CAM101_,2025-11-05 09:26:11,MGZ01/SURT/00010,MGZ01/Stock,Customers,21,,21,0,OP_INTERMITJA,6777_CAM101_,Hecho
2569,57,6777,ADG32 6777 JGARCIA SL,_CAM101_,2025-11-12 09:02:24,MGZ01/ENTRA/00009,Vendors,MGZ01/Stock,91,91,,91,OP_INTERMITJA,6777_CAM101_,Hecho
2570,63,6777,ADG32 6777 JGARCIA SL,_CAM101_,2025-11-12 09:06:16,MGZ01/SURT/00011,MGZ01/Stock,Customers,22,,22,69,OP_INTERMITJA,6777_CAM101_,Hecho
