A_CLAU_UNICA_HES,ID-TOTS,ID,A_EXPEDIENT_HES,A_EMPRESA_HES,A_PRODUCTE_HES,A_DATA_HES,A_REFERENCIA_HES,A_ORIGEN_HES,A_DESTI_HES,A_UNITATS_HES,A_IN_HES,A_OUT_HES,A_STOCK_HES,A_OPERACIO_HES,A_ESTAT_HES
6777_PAN101_,2670,143,6777,ADG32 6777 JGARCIA SL,_PAN101_,2025-12-18 08:28:30,MGZ01/ENTRA/00020,Vendors,MGZ01/Stock,94,94,,95,OP_INTERMITJA,Hecho
6777_PAN101_,2669,137,6777,ADG32 6777 JGARCIA SL,_PAN101_,2025-12-18 08:29:52,MGZ01/SURT/00026,MGZ01/Stock,Customers,32,,32,63,OP_INTERMITJA,Hecho
6777_PAN101_,2671,148,6777,ADG32 6777 JGARCIA SL,_PAN101_,2025-12-18 08:30:56,MGZ01/SURT/00027,MGZ01/Stock,Customers,29,,29,34,OP_INTERMITJA,Hecho
6777_PAN101_,2672,150,6777,ADG32 6777 JGARCIA SL,_PAN101_,2025-12-18 08:31:50,MGZ01/SURT/00028,MGZ01/Stock,Customers,33,,33,1,OP_INTERMITJA,Hecho
6777_PAN101_,2674,159,6777,ADG32 6777 JGARCIA SL,_PAN101_,2025-12-19 08:50:22,MGZ01/ENTRA/00030,Vendors,MGZ01/Stock,32,32,,33,OP_INTERMITJA,Hecho
6777_PAN101_,2673,153,6777,ADG32 6777 JGARCIA SL,_PAN101_,2025-12-19 08:50:57,MGZ01/SURT/00029,MGZ01/Stock,Customers,32,,32,1,OP_FINAL,Hecho
6777_POLO101_,2675,4,6777,ADG32 6777 JGARCIA SL,_POLO101_,2025-10-17 09:44:34,MGZ01/ENTRA/00002,Vendors,MGZ01/Stock,30,30,,30,OP_INICIAL,Hecho
6777_POLO101_,2676,6,6777,ADG32 6777 JGARCIA SL,_POLO101_,2025-10-17 10:22:02,MGZ01/SURT/00001,MGZ01/Stock,Customers,30,,30,0,OP_INTERMITJA,Hecho
6777_POLO101_,2677,10,6777,ADG32 6777 JGARCIA SL,_POLO101_,2025-10-22 12:28:02,MGZ01/ENTRA/00003,Vendors,MGZ01/Stock,102,102,,102,OP_INTERMITJA,Hecho
6777_POLO101_,2678,14,6777,ADG32 6777 JGARCIA SL,_POLO101_,2025-10-22 12:50:17,MGZ01/SURT/00002,MGZ01/Stock,Customers,32,,32,70,OP_INTERMITJA,Hecho
6777_POLO101_,2679,17,6777,ADG32 6777 JGARCIA SL,_POLO101_,2025-10-22 13:05:20,MGZ01/SURT/00003,MGZ01/Stock,Customers,37,,37,33,OP_INTERMITJA,Hecho
6777_POLO101_,2680,24,6777,ADG32 6777 JGARCIA SL,_POLO101_,2025-10-22 18:28:18,MGZ01/SURT/00004,MGZ01/Stock,Customers,33,,33,0,OP_INTERMITJA,Hecho
6777_POLO101_,2681,26,6777,ADG32 6777 JGARCIA SL,_POLO101_,2025-10-29 09:27:46,MGZ01/ENTRA/00005,Vendors,MGZ01/Stock,87,87,,87,OP_INTERMITJA,Hecho
6777_POLO101_,2682,32,6777,ADG32 6777 JGARCIA SL,_POLO101_,2025-10-29 09:33:18,MGZ01/SURT/00005,MGZ01/Stock,Customers,26,,26,61,OP_INTERMITJA,Hecho
6777_POLO101_,2683,35,6777,ADG32 6777 JGARCIA SL,_POLO101_,2025-10-29 09:37:16,MGZ01/SURT/00006,MGZ01/Stock,Customers,26,,26,35,OP_INTERMITJA,Hecho
6777_POLO101_,2684,38,6777,ADG32 6777 JGARCIA SL,_POLO101_,2025-10-29 09:40:35,MGZ01/SURT/00007,MGZ01/Stock,Customers,35,,35,0,OP_INTERMITJA,Hecho
6777_POLO101_,2685,44,6777,ADG32 6777 JGARCIA SL,_POLO101_,2025-11-05 09:19:53,MGZ01/ENTRA/00008,Vendors,MGZ01/Stock,77,77,,77,OP_INTERMITJA,Hecho
6777_POLO101_,2686,48,6777,ADG32 6777 JGARCIA SL,_POLO101_,2025-11-05 09:21:39,MGZ01/SURT/00008,MGZ01/Stock,Customers,32,,32,45,OP_INTERMITJA,Hecho
6777_POLO101_,2687,51,6777,ADG32 6777 JGARCIA SL,_POLO101_,2025-11-05 09:24:33,MGZ01/SURT/00009,MGZ01/Stock,Customers,24,,24,21,OP_INTERMITJA,Hecho
6777_POLO101_,2688,54,6777,ADG32 6777 JGARCIA SL,_POLO101_,2025-11-05 09:26:11,MGZ01/SURT/00010,MGZ01/Stock,Customers,21,,21,0,OP_INTERMITJA,Hecho
6777_POLO101_,2689,58,6777,ADG32 6777 JGARCIA SL,_POLO101_,2025-11-12 09:02:24,MGZ01/ENTRA/00009,Vendors,MGZ01/Stock,87,87,,87,OP_INTERMITJA,Hecho
6777_POLO101_,2690,64,6777,ADG32 6777 JGARCIA SL,_POLO101_,2025-11-12 09:06:16,MGZ01/SURT/00011,MGZ01/Stock,Customers,25,,25,62,OP_INTERMITJA,Hecho
6777_POLO101_,2691,66,6777,ADG32 6777 JGARCIA SL,_POLO101_,2025-11-12 09:23:10,MGZ01/SURT/00012,MGZ01/Stock,Customers,31,,31,31,OP_INTERMITJA,Hecho
6777_POLO101_,2692,69,6777,ADG32 6777 JGARCIA SL,_POLO101_,2025-11-12 09:25:50,MGZ01/SURT/00013,MGZ01/Stock,Customers,31,,31,0,OP_INTERMITJA,Hecho
6777_POLO101_,2693,74,6777,ADG32 6777 JGARCIA SL,_POLO101_,2025-11-19 09:41:47,MGZ01/ENTRA/00011,Vendors,MGZ01/Stock,97,97,,97,OP_INTERMITJA,Hecho
6777_POLO101_,2694,76,6777,ADG32 6777 JGARCIA SL,_POLO101_,2025-11-19 10:11:57,MGZ01/SURT/00014,MGZ01/Stock,Customers,27,,27,70,OP_INTERMITJA,Hecho
6777_POLO101_,2695,83,6777,ADG32 6777 JGARCIA SL,_POLO101_,2025-11-19 10:14:17,MGZ01/SURT/00015,MGZ01/Stock,Customers,34,,34,36,OP_INTERMITJA,Hecho
6777_POLO101_,2696,88,6777,ADG32 6777 JGARCIA SL,_POLO101_,2025-11-19 10:16:10,MGZ01/SURT/00016,MGZ01/Stock,Customers,36,,36,0,OP_INTERMITJA,Hecho
6777_POLO101_,2697,90,6777,ADG32 6777 JGARCIA SL,_POLO101_,2025-11-26 09:36:56,MGZ01/ENTRA/00013,Vendors,MGZ01/Stock,92,92,,92,OP_INTERMITJA,Hecho
6777_POLO101_,2698,91,6777,ADG32 6777 JGARCIA SL,_POLO101_,2025-11-26 09:38:35,MGZ01/SURT/00017,MGZ01/Stock,Customers,29,,29,63,OP_INTERMITJA,Hecho
6777_POLO101_,2699,98,6777,ADG32 6777 JGARCIA SL,_POLO101_,2025-11-26 09:40:49,MGZ01/SURT/00018,MGZ01/Stock,Customers,32,,32,31,OP_INTERMITJA,Hecho
6777_POLO101_,2700,101,6777,ADG32 6777 JGARCIA SL,_POLO101_,2025-11-26 09:42:48,MGZ01/SURT/00019,MGZ01/Stock,Customers,31,,31,0,OP_INTERMITJA,Hecho
6777_POLO101_,2701,106,6777,ADG32 6777 JGARCIA SL,_POLO101_,2025-12-03 09:09:00,MGZ01/ENTRA/00015,Vendors,MGZ01/Stock,67,67,,67,OP_INTERMITJA,Hecho
6777_POLO101_,2702,111,6777,ADG32 6777 JGARCIA SL,_POLO101_,2025-12-03 09:13:00,MGZ01/SURT/00020,MGZ01/Stock,Customers,19,,19,48,OP_INTERMITJA,Hecho
6777_POLO101_,2703,116,6777,ADG32 6777 JGARCIA SL,_POLO101_,2025-12-03 09:15:23,MGZ01/SURT/00021,MGZ01/Stock,Customers,20,,20,28,OP_INTERMITJA,Hecho
6777_POLO101_,2704,117,6777,ADG32 6777 JGARCIA SL,_POLO101_,2025-12-03 09:17:51,MGZ01/SURT/00022,MGZ01/Stock,Customers,28,,28,0,OP_INTERMITJA,Hecho
6777_POLO101_,2705,122,6777,ADG32 6777 JGARCIA SL,_POLO101_,2025-12-10 09:11:03,MGZ01/ENTRA/00017,Vendors,MGZ01/Stock,87,87,,87,OP_INTERMITJA,Hecho
6777_POLO101_,2706,126,6777,ADG32 6777 JGARCIA SL,_POLO101_,2025-12-10 09:14:02,MGZ01/SURT/00023,MGZ01/Stock,Customers,24,,24,63,OP_INTERMITJA,Hecho
6777_POLO101_,2707,129,6777,ADG32 6777 JGARCIA SL,_POLO101_,2025-12-10 09:15:59,MGZ01/SURT/00024,MGZ01/Stock,Customers,29,,29,34,OP_INTERMITJA,Hecho
6777_POLO101_,2708,134,6777,ADG32 6777 JGARCIA SL,_POLO101_,2025-12-10 09:17:59,MGZ01/SURT/00025,MGZ01/Stock,Customers,34,,34,0,OP_INTERMITJA,Hecho
6777_POLO101_,2709,139,6777,ADG32 6777 JGARCIA SL,_POLO101_,2025-12-18 08:27:25,MGZ01/ENTRA/00019,Vendors,MGZ01/Stock,54,54,,54,OP_INTERMITJA,Hecho
6777_POLO101_,2710,140,6777,ADG32 6777 JGARCIA SL,_POLO101_,2025-12-18 08:29:52,MGZ01/SURT/00026,MGZ01/Stock,Customers,20,,20,34,OP_INTERMITJA,Hecho
6777_POLO101_,2711,145,6777,ADG32 6777 JGARCIA SL,_POLO101_,2025-12-18 08:30:56,MGZ01/SURT/00027,MGZ01/Stock,Customers,17,,17,17,OP_INTERMITJA,Hecho
6777_POLO101_,2712,152,6777,ADG32 6777 JGARCIA SL,_POLO101_,2025-12-18 08:31:50,MGZ01/SURT/00028,MGZ01/Stock,Customers,17,,17,0,OP_INTERMITJA,Hecho
6777_POLO101_,2713,154,6777,ADG32 6777 JGARCIA SL,_POLO101_,2025-12-19 08:49:20,MGZ01/ENTRA/00029,Vendors,MGZ01/Stock,20,20,,20,OP_INTERMITJA,Hecho
6777_POLO101_,2714,156,6777,ADG32 6777 JGARCIA SL,_POLO101_,2025-12-19 08:50:57,MGZ01/SURT/00029,MGZ01/Stock,Customers,20,,20,0,OP_FINAL,Hecho
6844_5001_,2715,3,6844,ADG32 6844 TTRAMULLAS SL,_5001_,2025-10-17 09:44:37,MGZ01/ENTRA/00002,Vendors,MGZ01/Stock,75,75,,75,OP_INICIAL,Hecho
6844_5001_,2716,5,6844,ADG32 6844 TTRAMULLAS SL,_5001_,2025-10-17 10:22:04,MGZ01/SURT/00001,MGZ01/Stock,Customers,75,,75,0,OP_INTERMITJA,Hecho
6844_5001_,2717,11,6844,ADG32 6844 TTRAMULLAS SL,_5001_,2025-10-23 08:36:34,MGZ01/ENTRA/00004,Vendors,MGZ01/Stock,216,216,,216,OP_INTERMITJA,Hecho
6844_5001_,2718,16,6844,ADG32 6844 TTRAMULLAS SL,_5001_,2025-10-23 08:45:05,MGZ01/SURT/00002,MGZ01/Stock,Customers,74,,74,142,OP_INTERMITJA,Hecho
6844_5001_,2719,20,6844,ADG32 6844 TTRAMULLAS SL,_5001_,2025-10-23 08:49:06,MGZ01/SURT/00003,MGZ01/Stock,Customers,80,,80,62,OP_INTERMITJA,Hecho
6844_5001_,2720,24,6844,ADG32 6844 TTRAMULLAS SL,_5001_,2025-10-23 08:52:06,MGZ01/SURT/00004,MGZ01/Stock,Customers,62,,62,0,OP_INTERMITJA,Hecho
6844_5001_,2721,27,6844,ADG32 6844 TTRAMULLAS SL,_5001_,2025-10-29 09:24:53,MGZ01/ENTRA/00006,Vendors,MGZ01/Stock,197,197,,197,OP_INTERMITJA,Hecho
6844_5001_,2722,32,6844,ADG32 6844 TTRAMULLAS SL,_5001_,2025-10-29 09:33:51,MGZ01/SURT/00005,MGZ01/Stock,Customers,72,,72,125,OP_INTERMITJA,Hecho
6844_5001_,2723,36,6844,ADG32 6844 TTRAMULLAS SL,_5001_,2025-10-29 09:39:47,MGZ01/SURT/00006,MGZ01/Stock,Customers,65,,65,60,OP_INTERMITJA,Hecho
6844_5001_,2724,40,6844,ADG32 6844 TTRAMULLAS SL,_5001_,2025-10-29 09:45:22,MGZ01/SURT/00007,MGZ01/Stock,Customers,60,,60,0,OP_INTERMITJA,Hecho
6844_5001_,2725,41,6844,ADG32 6844 TTRAMULLAS SL,_5001_,2025-11-05 09:11:16,MGZ01/ENTRA/00007,Vendors,MGZ01/Stock,178,178,,178,OP_INTERMITJA,Hecho
6844_5001_,2726,48,6844,ADG32 6844 TTRAMULLAS SL,_5001_,2025-11-05 09:16:50,MGZ01/SURT/00008,MGZ01/Stock,Customers,68,,68,110,OP_INTERMITJA,Hecho
6844_5001_,2727,52,6844,ADG32 6844 TTRAMULLAS SL,_5001_,2025-11-05 09:20:48,MGZ01/SURT/00009,MGZ01/Stock,Customers,63,,63,47,OP_INTERMITJA,Hecho
6844_5001_,2728,56,6844,ADG32 6844 TTRAMULLAS SL,_5001_,2025-11-05 09:22:54,MGZ01/SURT/00010,MGZ01/Stock,Customers,47,,47,0,OP_INTERMITJA,Hecho
6844_5001_,2729,59,6844,ADG32 6844 TTRAMULLAS SL,_5001_,2025-11-12 09:38:37,MGZ01/ENTRA/00010,Vendors,MGZ01/Stock,217,217,,217,OP_INTERMITJA,Hecho
6844_5001_,2730,64,6844,ADG32 6844 TTRAMULLAS SL,_5001_,2025-11-12 09:40:49,MGZ01/SURT/00011,MGZ01/Stock,Customers,74,,74,143,OP_INTERMITJA,Hecho
6844_5001_,2731,68,6844,ADG32 6844 TTRAMULLAS SL,_5001_,2025-11-12 09:43:13,MGZ01/SURT/00012,MGZ01/Stock,Customers,62,,62,81,OP_INTERMITJA,Hecho
6844_5001_,2732,72,6844,ADG32 6844 TTRAMULLAS SL,_5001_,2025-11-12 09:46:46,MGZ01/SURT/00013,MGZ01/Stock,Customers,81,,81,0,OP_INTERMITJA,Hecho
6844_5001_,2733,75,6844,ADG32 6844 TTRAMULLAS SL,_5001_,2025-11-19 09:34:51,MGZ01/ENTRA/00012,Vendors,MGZ01/Stock,237,237,,237,OP_INTERMITJA,Hecho
6844_5001_,2734,78,6844,ADG32 6844 TTRAMULLAS SL,_5001_,2025-11-19 09:36:48,MGZ01/SURT/00014,MGZ01/Stock,Customers,81,,81,156,OP_INTERMITJA,Hecho
6844_5001_,2735,84,6844,ADG32 6844 TTRAMULLAS SL,_5001_,2025-11-19 09:38:54,MGZ01/SURT/00015,MGZ01/Stock,Customers,70,,70,86,OP_INTERMITJA,Hecho
6844_5001_,2736,88,6844,ADG32 6844 TTRAMULLAS SL,_5001_,2025-11-19 09:41:52,MGZ01/SURT/00016,MGZ01/Stock,Customers,86,,86,0,OP_INTERMITJA,Hecho
6844_5001_,2737,91,6844,ADG32 6844 TTRAMULLAS SL,_5001_,2025-11-26 09:24:18,MGZ01/ENTRA/00014,Vendors,MGZ01/Stock,177,177,,177,OP_INTERMITJA,Hecho
6844_5001_,2738,96,6844,ADG32 6844 TTRAMULLAS SL,_5001_,2025-11-26 09:29:59,MGZ01/SURT/00017,MGZ01/Stock,Customers,76,,76,101,OP_INTERMITJA,Hecho
6844_5001_,2739,100,6844,ADG32 6844 TTRAMULLAS SL,_5001_,2025-11-26 09:35:20,MGZ01/SURT/00018,MGZ01/Stock,Customers,54,,54,47,OP_INTERMITJA,Hecho
6844_5001_,2740,104,6844,ADG32 6844 TTRAMULLAS SL,_5001_,2025-11-26 09:38:49,MGZ01/SURT/00019,MGZ01/Stock,Customers,47,,47,0,OP_INTERMITJA,Hecho
6844_5001_,2741,107,6844,ADG32 6844 TTRAMULLAS SL,_5001_,2025-12-05 09:22:15,MGZ01/ENTRA/00016,Vendors,MGZ01/Stock,206,206,,206,OP_INTERMITJA,Hecho
6844_5001_,2742,112,6844,ADG32 6844 TTRAMULLAS SL,_5001_,2025-12-05 09:23:59,MGZ01/SURT/00020,MGZ01/Stock,Customers,75,,75,131,OP_INTERMITJA,Hecho
6844_5001_,2743,116,6844,ADG32 6844 TTRAMULLAS SL,_5001_,2025-12-05 09:25:56,MGZ01/SURT/00021,MGZ01/Stock,Customers,72,,72,59,OP_INTERMITJA,Hecho
6844_5001_,2744,120,6844,ADG32 6844 TTRAMULLAS SL,_5001_,2025-12-05 09:27:20,MGZ01/SURT/00022,MGZ01/Stock,Customers,59,,59,0,OP_INTERMITJA,Hecho
6844_5001_,2745,123,6844,ADG32 6844 TTRAMULLAS SL,_5001_,2025-12-10 09:12:13,MGZ01/ENTRA/00018,Vendors,MGZ01/Stock,184,184,,184,OP_INTERMITJA,Hecho
6844_5001_,2747,132,6844,ADG32 6844 TTRAMULLAS SL,_5001_,2025-12-10 09:17:13,MGZ01/SURT/00024,MGZ01/Stock,Customers,55,,55,129,OP_INTERMITJA,Hecho
6844_5001_,2746,128,6844,ADG32 6844 TTRAMULLAS SL,_5001_,2025-12-10 09:17:56,MGZ01/SURT/00023,MGZ01/Stock,Customers,81,,81,48,OP_INTERMITJA,Hecho
6844_5001_,2748,136,6844,ADG32 6844 TTRAMULLAS SL,_5001_,2025-12-10 09:19:34,MGZ01/SURT/00025,MGZ01/Stock,Customers,48,,48,0,OP_INTERMITJA,Hecho
6844_5001_,2749,139,6844,ADG32 6844 TTRAMULLAS SL,_5001_,2025-12-19 09:24:28,MGZ01/ENTRA/00020,Vendors,MGZ01/Stock,178,178,,178,OP_INTERMITJA,Hecho
6844_5001_,2750,144,6844,ADG32 6844 TTRAMULLAS SL,_5001_,2025-12-19 09:26:53,MGZ01/SURT/00026,MGZ01/Stock,Customers,63,,63,115,OP_INTERMITJA,Hecho
6844_5001_,2751,148,6844,ADG32 6844 TTRAMULLAS SL,_5001_,2025-12-19 09:36:24,MGZ01/SURT/00027,MGZ01/Stock,Customers,60,,60,55,OP_INTERMITJA,Hecho
6844_5001_,2752,152,6844,ADG32 6844 TTRAMULLAS SL,_5001_,2025-12-19 09:37:52,MGZ01/SURT/00028,MGZ01/Stock,Customers,52,,52,3,OP_FINAL,Hecho
6844_5002_,2753,4,6844,ADG32 6844 TTRAMULLAS SL,_5002_,2025-10-17 09:44:37,MGZ01/ENTRA/00002,Vendors,MGZ01/Stock,69,69,,69,OP_INICIAL,Hecho
6844_5002_,2754,6,6844,ADG32 6844 TTRAMULLAS SL,_5002_,2025-10-17 10:22:04,MGZ01/SURT/00001,MGZ01/Stock,Customers,69,,69,0,OP_INTERMITJA,Hecho
6844_5002_,2755,12,6844,ADG32 6844 TTRAMULLAS SL,_5002_,2025-10-23 08:36:34,MGZ01/ENTRA/00004,Vendors,MGZ01/Stock,206,206,,206,OP_INTERMITJA,Hecho
6844_5002_,2756,14,6844,ADG32 6844 TTRAMULLAS SL,_5002_,2025-10-23 08:45:05,MGZ01/SURT/00002,MGZ01/Stock,Customers,74,,74,132,OP_INTERMITJA,Hecho
6844_5002_,2757,18,6844,ADG32 6844 TTRAMULLAS SL,_5002_,2025-10-23 08:49:06,MGZ01/SURT/00003,MGZ01/Stock,Customers,73,,73,59,OP_INTERMITJA,Hecho
6844_5002_,2758,22,6844,ADG32 6844 TTRAMULLAS SL,_5002_,2025-10-23 08:52:06,MGZ01/SURT/00004,MGZ01/Stock,Customers,59,,59,0,OP_INTERMITJA,Hecho
6844_5002_,2759,28,6844,ADG32 6844 TTRAMULLAS SL,_5002_,2025-10-29 09:24:53,MGZ01/ENTRA/00006,Vendors,MGZ01/Stock,195,195,,195,OP_INTERMITJA,Hecho
6844_5002_,2760,30,6844,ADG32 6844 TTRAMULLAS SL,_5002_,2025-10-29 09:33:51,MGZ01/SURT/00005,MGZ01/Stock,Customers,76,,76,119,OP_INTERMITJA,Hecho
6844_5002_,2761,34,6844,ADG32 6844 TTRAMULLAS SL,_5002_,2025-10-29 09:39:47,MGZ01/SURT/00006,MGZ01/Stock,Customers,63,,63,56,OP_INTERMITJA,Hecho
6844_5002_,2762,38,6844,ADG32 6844 TTRAMULLAS SL,_5002_,2025-10-29 09:45:22,MGZ01/SURT/00007,MGZ01/Stock,Customers,56,,56,0,OP_INTERMITJA,Hecho
6844_5002_,2763,42,6844,ADG32 6844 TTRAMULLAS SL,_5002_,2025-11-05 09:11:16,MGZ01/ENTRA/00007,Vendors,MGZ01/Stock,213,213,,213,OP_INTERMITJA,Hecho
6844_5002_,2764,46,6844,ADG32 6844 TTRAMULLAS SL,_5002_,2025-11-05 09:16:50,MGZ01/SURT/00008,MGZ01/Stock,Customers,63,,63,150,OP_INTERMITJA,Hecho
6844_5002_,2765,50,6844,ADG32 6844 TTRAMULLAS SL,_5002_,2025-11-05 09:20:48,MGZ01/SURT/00009,MGZ01/Stock,Customers,78,,78,72,OP_INTERMITJA,Hecho
6844_5002_,2766,54,6844,ADG32 6844 TTRAMULLAS SL,_5002_,2025-11-05 09:22:54,MGZ01/SURT/00010,MGZ01/Stock,Customers,72,,72,0,OP_INTERMITJA,Hecho
6844_5002_,2767,60,6844,ADG32 6844 TTRAMULLAS SL,_5002_,2025-11-12 09:38:37,MGZ01/ENTRA/00010,Vendors,MGZ01/Stock,202,202,,202,OP_INTERMITJA,Hecho
6844_5002_,2768,62,6844,ADG32 6844 TTRAMULLAS SL,_5002_,2025-11-12 09:40:49,MGZ01/SURT/00011,MGZ01/Stock,Customers,78,,78,124,OP_INTERMITJA,Hecho
6844_5002_,2769,66,6844,ADG32 6844 TTRAMULLAS SL,_5002_,2025-11-12 09:43:13,MGZ01/SURT/00012,MGZ01/Stock,Customers,55,,55,69,OP_INTERMITJA,Hecho
6844_5002_,2770,70,6844,ADG32 6844 TTRAMULLAS SL,_5002_,2025-11-12 09:46:46,MGZ01/SURT/00013,MGZ01/Stock,Customers,69,,69,0,OP_INTERMITJA,Hecho
6844_5002_,2771,76,6844,ADG32 6844 TTRAMULLAS SL,_5002_,2025-11-19 09:34:51,MGZ01/ENTRA/00012,Vendors,MGZ01/Stock,237,237,,237,OP_INTERMITJA,Hecho
6844_5002_,2772,80,6844,ADG32 6844 TTRAMULLAS SL,_5002_,2025-11-19 09:36:48,MGZ01/SURT/00014,MGZ01/Stock,Customers,73,,73,164,OP_INTERMITJA,Hecho
6844_5002_,2773,82,6844,ADG32 6844 TTRAMULLAS SL,_5002_,2025-11-19 09:38:54,MGZ01/SURT/00015,MGZ01/Stock,Customers,86,,86,78,OP_INTERMITJA,Hecho
6844_5002_,2774,86,6844,ADG32 6844 TTRAMULLAS SL,_5002_,2025-11-19 09:41:52,MGZ01/SURT/00016,MGZ01/Stock,Customers,78,,78,0,OP_INTERMITJA,Hecho
6844_5002_,2775,92,6844,ADG32 6844 TTRAMULLAS SL,_5002_,2025-11-26 09:24:18,MGZ01/ENTRA/00014,Vendors,MGZ01/Stock,174,174,,174,OP_INTERMITJA,Hecho
6844_5002_,2776,94,6844,ADG32 6844 TTRAMULLAS SL,_5002_,2025-11-26 09:29:59,MGZ01/SURT/00017,MGZ01/Stock,Customers,63,,63,111,OP_INTERMITJA,Hecho
6844_5002_,2777,98,6844,ADG32 6844 TTRAMULLAS SL,_5002_,2025-11-26 09:35:20,MGZ01/SURT/00018,MGZ01/Stock,Customers,57,,57,54,OP_INTERMITJA,Hecho
6844_5002_,2778,102,6844,ADG32 6844 TTRAMULLAS SL,_5002_,2025-11-26 09:38:49,MGZ01/SURT/00019,MGZ01/Stock,Customers,54,,54,0,OP_INTERMITJA,Hecho
6844_5002_,2779,108,6844,ADG32 6844 TTRAMULLAS SL,_5002_,2025-12-05 09:22:15,MGZ01/ENTRA/00016,Vendors,MGZ01/Stock,215,215,,215,OP_INTERMITJA,Hecho
6844_5002_,2780,110,6844,ADG32 6844 TTRAMULLAS SL,_5002_,2025-12-05 09:23:59,MGZ01/SURT/00020,MGZ01/Stock,Customers,66,,66,149,OP_INTERMITJA,Hecho
6844_5002_,2781,114,6844,ADG32 6844 TTRAMULLAS SL,_5002_,2025-12-05 09:25:56,MGZ01/SURT/00021,MGZ01/Stock,Customers,72,,72,77,OP_INTERMITJA,Hecho
6844_5002_,2782,118,6844,ADG32 6844 TTRAMULLAS SL,_5002_,2025-12-05 09:27:20,MGZ01/SURT/00022,MGZ01/Stock,Customers,77,,77,0,OP_INTERMITJA,Hecho
6844_5002_,2783,124,6844,ADG32 6844 TTRAMULLAS SL,_5002_,2025-12-10 09:12:13,MGZ01/ENTRA/00018,Vendors,MGZ01/Stock,212,212,,212,OP_INTERMITJA,Hecho
6844_5002_,2785,130,6844,ADG32 6844 TTRAMULLAS SL,_5002_,2025-12-10 09:17:13,MGZ01/SURT/00024,MGZ01/Stock,Customers,71,,71,141,OP_INTERMITJA,Hecho
6844_5002_,2784,126,6844,ADG32 6844 TTRAMULLAS SL,_5002_,2025-12-10 09:17:56,MGZ01/SURT/00023,MGZ01/Stock,Customers,79,,79,62,OP_INTERMITJA,Hecho
6844_5002_,2786,134,6844,ADG32 6844 TTRAMULLAS SL,_5002_,2025-12-10 09:19:34,MGZ01/SURT/00025,MGZ01/Stock,Customers,62,,62,0,OP_INTERMITJA,Hecho
6844_5002_,2787,140,6844,ADG32 6844 TTRAMULLAS SL,_5002_,2025-12-19 09:24:28,MGZ01/ENTRA/00020,Vendors,MGZ01/Stock,174,174,,174,OP_INTERMITJA,Hecho
6844_5002_,2788,142,6844,ADG32 6844 TTRAMULLAS SL,_5002_,2025-12-19 09:26:53,MGZ01/SURT/00026,MGZ01/Stock,Customers,54,,54,120,OP_INTERMITJA,Hecho
6844_5002_,2789,146,6844,ADG32 6844 TTRAMULLAS SL,_5002_,2025-12-19 09:36:24,MGZ01/SURT/00027,MGZ01/Stock,Customers,65,,65,55,OP_INTERMITJA,Hecho
6844_5002_,2790,150,6844,ADG32 6844 TTRAMULLAS SL,_5002_,2025-12-19 09:37:52,MGZ01/SURT/00028,MGZ01/Stock,Customers,55,,55,0,OP_FINAL,Hecho
6844_5003_,2791,1,6844,ADG32 6844 TTRAMULLAS SL,_5003_,2025-10-17 09:41:03,MGZ01/ENTRA/00001,Vendors,MGZ01/Stock,68,68,,68,OP_INICIAL,Hecho
6844_5003_,2792,7,6844,ADG32 6844 TTRAMULLAS SL,_5003_,2025-10-17 10:22:04,MGZ01/SURT/00001,MGZ01/Stock,Customers,68,,68,0,OP_INTERMITJA,Hecho
6844_5003_,2793,9,6844,ADG32 6844 TTRAMULLAS SL,_5003_,2025-10-23 08:35:53,MGZ01/ENTRA/00003,Vendors,MGZ01/Stock,352,352,,352,OP_INTERMITJA,Hecho
6844_5003_,2794,13,6844,ADG32 6844 TTRAMULLAS SL,_5003_,2025-10-23 08:45:05,MGZ01/SURT/00002,MGZ01/Stock,Customers,62,,62,290,OP_INTERMITJA,Hecho
6844_5003_,2795,17,6844,ADG32 6844 TTRAMULLAS SL,_5003_,2025-10-23 08:49:06,MGZ01/SURT/00003,MGZ01/Stock,Customers,62,,62,228,OP_INTERMITJA,Hecho
6844_5003_,2796,21,6844,ADG32 6844 TTRAMULLAS SL,_5003_,2025-10-23 08:52:06,MGZ01/SURT/00004,MGZ01/Stock,Customers,52,,52,176,OP_INTERMITJA,Hecho
6844_5003_,2797,25,6844,ADG32 6844 TTRAMULLAS SL,_5003_,2025-10-29 09:22:50,MGZ01/ENTRA/00005,Vendors,MGZ01/Stock,28,28,,204,OP_INTERMITJA,Hecho
6844_5003_,2798,29,6844,ADG32 6844 TTRAMULLAS SL,_5003_,2025-10-29 09:33:51,MGZ01/SURT/00005,MGZ01/Stock,Customers,81,,81,123,OP_INTERMITJA,Hecho
6844_5003_,2799,33,6844,ADG32 6844 TTRAMULLAS SL,_5003_,2025-10-29 09:39:47,MGZ01/SURT/00006,MGZ01/Stock,Customers,61,,61,62,OP_INTERMITJA,Hecho
6844_5003_,2800,37,6844,ADG32 6844 TTRAMULLAS SL,_5003_,2025-10-29 09:45:22,MGZ01/SURT/00007,MGZ01/Stock,Customers,62,,62,0,OP_INTERMITJA,Hecho
